time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/n_updates,train/loss
1167,4714,100.0,5502000,0.05,0.29,55020,0.0001,1362999,5.6168646551668644e-05
1167,4714,100.0,5502400,0.05,0.3,55024,0.0001,1363099,0.0009660235373303294
1167,4715,100.0,5502800,0.05,0.29,55028,0.0001,1363199,2.713157664402388e-05
1167,4715,100.0,5503200,0.05,0.32,55032,0.0001,1363299,8.696455552126281e-06
1167,4715,100.0,5503600,0.05,0.32,55036,0.0001,1363399,0.0004299823776818812
1167,4716,100.0,5504000,0.05,0.31,55040,0.0001,1363499,0.00010172068868996575
1167,4716,100.0,5504400,0.05,0.31,55044,0.0001,1363599,0.00023745425278320909
1167,4716,100.0,5504800,0.05,0.3,55048,0.0001,1363699,0.0009185268427245319
1167,4717,100.0,5505200,0.05,0.28,55052,0.0001,1363799,0.0002827635034918785
1167,4717,100.0,5505600,0.05,0.27,55056,0.0001,1363899,0.0018110567471012473
1167,4717,100.0,5506000,0.05,0.28,55060,0.0001,1363999,0.0009103689808398485
1167,4718,100.0,5506400,0.05,0.29,55064,0.0001,1364099,0.0018494069809094071
1167,4718,100.0,5506800,0.05,0.29,55068,0.0001,1364199,0.000923230720218271
1167,4719,100.0,5507200,0.05,0.3,55072,0.0001,1364299,1.8595663277665153e-05
1167,4719,100.0,5507600,0.05,0.3,55076,0.0001,1364399,2.4568029402871616e-05
1166,4719,100.0,5508000,0.05,0.3,55080,0.0001,1364499,6.602032226510346e-05
1166,4720,100.0,5508400,0.05,0.29,55084,0.0001,1364599,1.3836432117386721e-05
1166,4720,100.0,5508800,0.05,0.28,55088,0.0001,1364699,2.334498094569426e-05
1166,4720,100.0,5509200,0.05,0.29,55092,0.0001,1364799,0.001816543168388307
1166,4721,100.0,5509600,0.05,0.27,55096,0.0001,1364899,0.0002672944392543286
1166,4721,100.0,5510000,0.05,0.26,55100,0.0001,1364999,4.2782969103427604e-05
1166,4722,100.0,5510400,0.05,0.26,55104,0.0001,1365099,0.00012311905447859317
1166,4722,100.0,5510800,0.05,0.25,55108,0.0001,1365199,4.241298302076757e-05
1166,4722,100.0,5511200,0.05,0.25,55112,0.0001,1365299,5.25894938618876e-06
1166,4723,100.0,5511600,0.05,0.26,55116,0.0001,1365399,0.0018732236931100488
1166,4723,100.0,5512000,0.05,0.26,55120,0.0001,1365499,9.432591468794271e-06
1166,4723,100.0,5512400,0.05,0.24,55124,0.0001,1365599,0.0009338941890746355
1166,4724,100.0,5512800,0.05,0.24,55128,0.0001,1365699,0.001059823203831911
1166,4724,100.0,5513200,0.05,0.22,55132,0.0001,1365799,4.5438406232278794e-05
1166,4725,100.0,5513600,0.05,0.22,55136,0.0001,1365899,0.0018679705681279302
1166,4725,100.0,5514000,0.05,0.22,55140,0.0001,1365999,5.420657180366106e-05
1166,4725,100.0,5514400,0.05,0.21,55144,0.0001,1366099,0.0009761772817000747
1166,4726,100.0,5514800,0.05,0.24,55148,0.0001,1366199,4.724296104541281e-06
1166,4726,100.0,5515200,0.05,0.25,55152,0.0001,1366299,3.570491389837116e-05
1166,4726,100.0,5515600,0.05,0.25,55156,0.0001,1366399,2.2799289581598714e-05
1166,4727,100.0,5516000,0.05,0.25,55160,0.0001,1366499,0.0018889238126575947
1166,4727,100.0,5516400,0.05,0.25,55164,0.0001,1366599,3.83605802198872e-05
1166,4727,100.0,5516800,0.05,0.26,55168,0.0001,1366699,0.0004883666406385601
1166,4728,100.0,5517200,0.05,0.27,55172,0.0001,1366799,0.0009397052926942706
1166,4728,100.0,5517600,0.05,0.27,55176,0.0001,1366899,0.0028021526522934437
1166,4729,100.0,5518000,0.05,0.26,55180,0.0001,1366999,0.0009381280979141593
1166,4729,100.0,5518400,0.05,0.26,55184,0.0001,1367099,2.3630067516933195e-05
1166,4729,100.0,5518800,0.05,0.28,55188,0.0001,1367199,0.00011876625649165362
1166,4730,100.0,5519200,0.05,0.27,55192,0.0001,1367299,0.0009331663604825735
1166,4730,100.0,5519600,0.05,0.26,55196,0.0001,1367399,0.0010033628204837441
1166,4730,100.0,5520000,0.05,0.26,55200,0.0001,1367499,3.715650018421002e-05
1166,4731,100.0,5520400,0.05,0.24,55204,0.0001,1367599,5.820102524012327e-05
1166,4731,100.0,5520800,0.05,0.24,55208,0.0001,1367699,8.972463547252119e-05
1166,4731,100.0,5521200,0.05,0.24,55212,0.0001,1367799,3.917286085197702e-05
1166,4732,100.0,5521600,0.05,0.24,55216,0.0001,1367899,0.0009524811175651848
1166,4732,100.0,5522000,0.05,0.23,55220,0.0001,1367999,1.2913935279357247e-05
1166,4733,100.0,5522400,0.05,0.23,55224,0.0001,1368099,0.00010161467071156949
1166,4733,100.0,5522800,0.05,0.23,55228,0.0001,1368199,2.1196832676650956e-05
1166,4733,100.0,5523200,0.05,0.24,55232,0.0001,1368299,0.0010072140721604228
1166,4734,100.0,5523600,0.05,0.22,55236,0.0001,1368399,2.7939886422245763e-05
1166,4734,100.0,5524000,0.05,0.24,55240,0.0001,1368499,0.002757069654762745
1166,4734,100.0,5524400,0.05,0.24,55244,0.0001,1368599,0.0009350552572868764
1166,4735,100.0,5524800,0.05,0.21,55248,0.0001,1368699,0.000911789364181459
1166,4735,100.0,5525200,0.05,0.21,55252,0.0001,1368799,0.0009462002199143171
1166,4735,100.0,5525600,0.05,0.21,55256,0.0001,1368899,2.8531589123304002e-05
1166,4736,100.0,5526000,0.05,0.21,55260,0.0001,1368999,0.0009686116827651858
1166,4736,100.0,5526400,0.05,0.22,55264,0.0001,1369099,7.419864687108202e-06
1166,4737,100.0,5526800,0.05,0.22,55268,0.0001,1369199,3.8632642826996744e-05
1166,4737,100.0,5527200,0.05,0.23,55272,0.0001,1369299,0.0009495980921201408
1166,4737,100.0,5527600,0.05,0.22,55276,0.0001,1369399,0.0009225410176441073
1166,4738,100.0,5528000,0.05,0.22,55280,0.0001,1369499,0.000924636609852314
1166,4738,100.0,5528400,0.05,0.24,55284,0.0001,1369599,3.031449523405172e-05
1166,4738,100.0,5528800,0.05,0.24,55288,0.0001,1369699,3.416161780478433e-05
1166,4739,100.0,5529200,0.05,0.23,55292,0.0001,1369799,2.0193228920106776e-05
1166,4739,100.0,5529600,0.05,0.24,55296,0.0001,1369899,1.9996306946268305e-05
1166,4739,100.0,5530000,0.05,0.23,55300,0.0001,1369999,3.485303750494495e-05
1166,4740,100.0,5530400,0.05,0.23,55304,0.0001,1370099,0.0003021828015334904
1166,4740,100.0,5530800,0.05,0.23,55308,0.0001,1370199,1.4759410987608135e-05
1166,4740,100.0,5531200,0.05,0.24,55312,0.0001,1370299,0.0019044876098632812
1166,4741,100.0,5531600,0.05,0.24,55316,0.0001,1370399,1.2977820006199181e-05
1166,4741,100.0,5532000,0.05,0.25,55320,0.0001,1370499,1.5234546481224243e-05
1166,4742,100.0,5532400,0.05,0.25,55324,0.0001,1370599,0.0018624040530994534
1166,4742,100.0,5532800,0.05,0.26,55328,0.0001,1370699,0.0010734995594248176
1166,4742,100.0,5533200,0.05,0.24,55332,0.0001,1370799,0.0009060227312147617
1166,4743,100.0,5533600,0.05,0.26,55336,0.0001,1370899,1.2207143299747258e-05
1166,4743,100.0,5534000,0.05,0.26,55340,0.0001,1370999,0.00013419910101220012
1166,4743,100.0,5534400,0.05,0.28,55344,0.0001,1371099,1.7044691048795357e-05
1166,4744,100.0,5534800,0.05,0.28,55348,0.0001,1371199,0.0009546023793518543
1166,4744,100.0,5535200,0.05,0.27,55352,0.0001,1371299,0.0005011250032112002
1166,4744,100.0,5535600,0.05,0.29,55356,0.0001,1371399,2.9227179766166955e-05
1166,4745,100.0,5536000,0.05,0.29,55360,0.0001,1371499,0.0010857993038371205
1166,4745,100.0,5536400,0.05,0.29,55364,0.0001,1371599,3.486260902718641e-05
1166,4746,100.0,5536800,0.05,0.28,55368,0.0001,1371699,2.4327939172508195e-05
1166,4746,100.0,5537200,0.05,0.26,55372,0.0001,1371799,3.2199146517086774e-05
1166,4746,100.0,5537600,0.05,0.26,55376,0.0001,1371899,8.03028597147204e-05
1166,4747,100.0,5538000,0.05,0.25,55380,0.0001,1371999,4.0297738451045007e-05
1166,4747,100.0,5538400,0.05,0.24,55384,0.0001,1372099,3.312722037662752e-05
1166,4747,100.0,5538800,0.05,0.22,55388,0.0001,1372199,0.00018483954772818834
1166,4748,100.0,5539200,0.05,0.24,55392,0.0001,1372299,4.3613115849439055e-05
1166,4748,100.0,5539600,0.05,0.23,55396,0.0001,1372399,5.010814675188158e-06
1166,4748,100.0,5540000,0.05,0.23,55400,0.0001,1372499,2.1661180653609335e-05
1166,4749,100.0,5540400,0.05,0.25,55404,0.0001,1372599,0.0009310714667662978
1166,4749,100.0,5540800,0.05,0.25,55408,0.0001,1372699,8.663773769512773e-05
1166,4750,100.0,5541200,0.05,0.23,55412,0.0001,1372799,3.8461104850284755e-05
1166,4750,100.0,5541600,0.05,0.23,55416,0.0001,1372899,1.1624046237557195e-05
1166,4750,100.0,5542000,0.05,0.24,55420,0.0001,1372999,1.8648963305167854e-05
1166,4751,100.0,5542400,0.05,0.25,55424,0.0001,1373099,6.949929957045242e-05
1166,4751,100.0,5542800,0.05,0.26,55428,0.0001,1373199,8.94323893589899e-05
1166,4751,100.0,5543200,0.05,0.29,55432,0.0001,1373299,7.393640407826751e-05
1166,4752,100.0,5543600,0.05,0.28,55436,0.0001,1373399,2.973880327772349e-05
1166,4752,100.0,5544000,0.05,0.26,55440,0.0001,1373499,7.721936708549038e-05
1166,4753,100.0,5544400,0.05,0.26,55444,0.0001,1373599,4.573957994580269e-05
1166,4753,100.0,5544800,0.05,0.28,55448,0.0001,1373699,2.4091323211905546e-05
1166,4753,100.0,5545200,0.05,0.28,55452,0.0001,1373799,4.5828972361050546e-05
1166,4754,100.0,5545600,0.05,0.28,55456,0.0001,1373899,0.0009836014360189438
1166,4754,100.0,5546000,0.05,0.28,55460,0.0001,1373999,1.7225000192411244e-05
1166,4754,100.0,5546400,0.05,0.27,55464,0.0001,1374099,0.0009247788693755865
1166,4755,100.0,5546800,0.05,0.27,55468,0.0001,1374199,1.2691997653746512e-05
1166,4755,100.0,5547200,0.05,0.28,55472,0.0001,1374299,0.0009349969914183021
1166,4755,100.0,5547600,0.05,0.29,55476,0.0001,1374399,2.714335460041184e-05
1166,4756,100.0,5548000,0.05,0.29,55480,0.0001,1374499,0.0009237861959263682
1166,4756,100.0,5548400,0.05,0.28,55484,0.0001,1374599,0.00010384995403001085
1166,4756,100.0,5548800,0.05,0.29,55488,0.0001,1374699,0.001865420606918633
1166,4757,100.0,5549200,0.05,0.28,55492,0.0001,1374799,2.565659633546602e-05
1166,4757,100.0,5549600,0.05,0.3,55496,0.0001,1374899,0.0001676593819865957
1166,4758,100.0,5550000,0.05,0.29,55500,0.0001,1374999,9.769744792720303e-06
1166,4758,100.0,5550400,0.05,0.27,55504,0.0001,1375099,0.0009449098142795265
1166,4758,100.0,5550800,0.05,0.27,55508,0.0001,1375199,1.2320765563345049e-05
1166,4759,100.0,5551200,0.05,0.28,55512,0.0001,1375299,2.9769104003207758e-05
1166,4759,100.0,5551600,0.05,0.28,55516,0.0001,1375399,4.1760082240216434e-05
1166,4759,100.0,5552000,0.05,0.27,55520,0.0001,1375499,6.00230778218247e-05
1166,4760,100.0,5552400,0.05,0.28,55524,0.0001,1375599,0.0009432176011614501
1166,4760,100.0,5552800,0.05,0.26,55528,0.0001,1375699,0.0009389962651766837
1166,4760,100.0,5553200,0.05,0.26,55532,0.0001,1375799,0.0001527272252133116
1166,4761,100.0,5553600,0.05,0.26,55536,0.0001,1375899,0.00023706452338956296
1166,4761,100.0,5554000,0.05,0.27,55540,0.0001,1375999,2.1863954316359013e-05
1166,4761,100.0,5554400,0.05,0.26,55544,0.0001,1376099,0.000929309637285769
1166,4762,100.0,5554800,0.05,0.25,55548,0.0001,1376199,2.9372211429290473e-05
1166,4762,100.0,5555200,0.05,0.25,55552,0.0001,1376299,8.33729500300251e-05
1166,4763,100.0,5555600,0.05,0.23,55556,0.0001,1376399,5.946822420810349e-05
1166,4763,100.0,5556000,0.05,0.22,55560,0.0001,1376499,3.071519313380122e-05
1166,4763,100.0,5556400,0.05,0.22,55564,0.0001,1376599,6.837874479970196e-06
1166,4764,100.0,5556800,0.05,0.23,55568,0.0001,1376699,2.7649171897792257e-05
1166,4764,100.0,5557200,0.05,0.23,55572,0.0001,1376799,2.2052721760701388e-05
1166,4764,100.0,5557600,0.05,0.24,55576,0.0001,1376899,9.280041558668017e-05
1166,4765,100.0,5558000,0.05,0.25,55580,0.0001,1376999,2.0165882233413868e-05
1166,4765,100.0,5558400,0.05,0.27,55584,0.0001,1377099,0.0009512132965028286
1166,4765,100.0,5558800,0.05,0.26,55588,0.0001,1377199,4.59042057627812e-05
1166,4766,100.0,5559200,0.05,0.25,55592,0.0001,1377299,2.147398299712222e-05
1166,4766,100.0,5559600,0.05,0.24,55596,0.0001,1377399,0.00014072758494876325
1166,4766,100.0,5560000,0.05,0.24,55600,0.0001,1377499,5.670895188814029e-05
1166,4767,100.0,5560400,0.05,0.25,55604,0.0001,1377599,0.0009204007219523191
1166,4767,100.0,5560800,0.05,0.25,55608,0.0001,1377699,7.231543713714927e-05
1166,4768,100.0,5561200,0.05,0.23,55612,0.0001,1377799,6.431037763832137e-05
1166,4768,100.0,5561600,0.05,0.25,55616,0.0001,1377899,4.247840843163431e-05
1166,4768,100.0,5562000,0.05,0.24,55620,0.0001,1377999,0.001906724413856864
1166,4769,100.0,5562400,0.05,0.22,55624,0.0001,1378099,4.477053880691528e-05
1166,4769,100.0,5562800,0.05,0.22,55628,0.0001,1378199,2.7947655325988308e-05
1166,4769,100.0,5563200,0.05,0.23,55632,0.0001,1378299,3.730395474121906e-05
1166,4770,100.0,5563600,0.05,0.22,55636,0.0001,1378399,6.273666076594964e-05
1166,4770,100.0,5564000,0.05,0.21,55640,0.0001,1378499,0.0009580290061421692
1166,4770,100.0,5564400,0.05,0.22,55644,0.0001,1378599,1.2369990145089105e-05
1166,4771,100.0,5564800,0.05,0.22,55648,0.0001,1378699,0.0005147714400663972
1166,4771,100.0,5565200,0.05,0.24,55652,0.0001,1378799,2.64828086073976e-05
1166,4771,100.0,5565600,0.05,0.24,55656,0.0001,1378899,1.7577831386006437e-05
1166,4772,100.0,5566000,0.05,0.24,55660,0.0001,1378999,4.688612534664571e-05
1166,4772,100.0,5566400,0.05,0.23,55664,0.0001,1379099,2.0375160602270626e-05
1166,4773,100.0,5566800,0.05,0.23,55668,0.0001,1379199,3.7960555346217006e-05
1166,4773,100.0,5567200,0.05,0.21,55672,0.0001,1379299,2.3607044568052515e-05
1166,4773,100.0,5567600,0.05,0.21,55676,0.0001,1379399,0.0008970382041297853
1166,4774,100.0,5568000,0.05,0.21,55680,0.0001,1379499,2.874527854146436e-05
1166,4774,100.0,5568400,0.05,0.21,55684,0.0001,1379599,8.00566249381518e-06
1166,4774,100.0,5568800,0.05,0.23,55688,0.0001,1379699,0.00013142003444954753
1166,4775,100.0,5569200,0.05,0.24,55692,0.0001,1379799,4.975348019797821e-06
1166,4775,100.0,5569600,0.05,0.23,55696,0.0001,1379899,5.691990372724831e-05
1166,4775,100.0,5570000,0.05,0.23,55700,0.0001,1379999,5.23802445968613e-05
1166,4776,100.0,5570400,0.05,0.24,55704,0.0001,1380099,4.239452755427919e-05
1166,4776,100.0,5570800,0.05,0.26,55708,0.0001,1380199,6.457696872530505e-05
1166,4776,100.0,5571200,0.05,0.3,55712,0.0001,1380299,3.298493902548216e-05
1166,4777,100.0,5571600,0.05,0.28,55716,0.0001,1380399,0.00011921276018256322
1166,4777,100.0,5572000,0.05,0.29,55720,0.0001,1380499,3.8105285057099536e-05
1166,4778,100.0,5572400,0.05,0.3,55724,0.0001,1380599,0.0009357614908367395
1166,4778,100.0,5572800,0.05,0.33,55728,0.0001,1380699,0.0006005442119203508
1166,4778,100.0,5573200,0.05,0.29,55732,0.0001,1380799,0.0009611863642930984
1166,4779,100.0,5573600,0.05,0.29,55736,0.0001,1380899,2.634063821460586e-05
1166,4779,100.0,5574000,0.05,0.31,55740,0.0001,1380999,1.514188897999702e-05
1166,4779,100.0,5574400,0.05,0.31,55744,0.0001,1381099,4.8321493522962555e-05
1166,4780,100.0,5574800,0.05,0.31,55748,0.0001,1381199,0.0018288373248651624
1166,4780,100.0,5575200,0.05,0.3,55752,0.0001,1381299,1.1928807907679584e-05
1166,4780,100.0,5575600,0.05,0.31,55756,0.0001,1381399,9.047456114785746e-05
1166,4781,100.0,5576000,0.05,0.31,55760,0.0001,1381499,3.8871476135682315e-05
1166,4781,100.0,5576400,0.05,0.31,55764,0.0001,1381599,0.0009661178919486701
1166,4782,100.0,5576800,0.05,0.29,55768,0.0001,1381699,2.91242977255024e-05
1166,4782,100.0,5577200,0.05,0.31,55772,0.0001,1381799,0.000961131474468857
1166,4782,100.0,5577600,0.05,0.3,55776,0.0001,1381899,9.795102960197255e-05
1166,4783,100.0,5578000,0.05,0.3,55780,0.0001,1381999,4.234751031617634e-05
1166,4783,100.0,5578400,0.05,0.28,55784,0.0001,1382099,0.00021327474678400904
1166,4783,100.0,5578800,0.05,0.26,55788,0.0001,1382199,0.0009982826886698604
1166,4784,100.0,5579200,0.05,0.26,55792,0.0001,1382299,5.238813901087269e-05
1166,4784,100.0,5579600,0.05,0.27,55796,0.0001,1382399,8.50030846777372e-06
1166,4784,100.0,5580000,0.05,0.28,55800,0.0001,1382499,0.0018336185021325946
1166,4785,100.0,5580400,0.05,0.27,55804,0.0001,1382599,1.3706240679312032e-05
1166,4785,100.0,5580800,0.05,0.26,55808,0.0001,1382699,0.00012233798042871058
1166,4786,100.0,5581200,0.05,0.23,55812,0.0001,1382799,1.8445465684635565e-05
1166,4786,100.0,5581600,0.05,0.22,55816,0.0001,1382899,7.751861267024651e-05
1166,4786,100.0,5582000,0.05,0.21,55820,0.0001,1382999,7.069503772072494e-05
1166,4787,100.0,5582400,0.05,0.22,55824,0.0001,1383099,0.0010865345830097795
1166,4787,100.0,5582800,0.05,0.19,55828,0.0001,1383199,9.237427730113268e-05
1166,4787,100.0,5583200,0.05,0.21,55832,0.0001,1383299,3.229201684007421e-05
1166,4788,100.0,5583600,0.05,0.22,55836,0.0001,1383399,3.133916106889956e-05
1166,4788,100.0,5584000,0.05,0.21,55840,0.0001,1383499,3.305848076706752e-05
1166,4788,100.0,5584400,0.05,0.21,55844,0.0001,1383599,8.152888767654076e-05
1166,4789,100.0,5584800,0.05,0.21,55848,0.0001,1383699,0.0009269868605770171
1166,4789,100.0,5585200,0.05,0.2,55852,0.0001,1383799,4.773011460201815e-05
1166,4790,100.0,5585600,0.05,0.21,55856,0.0001,1383899,3.241930971853435e-05
1166,4790,100.0,5586000,0.05,0.22,55860,0.0001,1383999,0.000952093570958823
1166,4790,100.0,5586400,0.05,0.24,55864,0.0001,1384099,4.150008680881001e-05
1166,4791,100.0,5586800,0.05,0.26,55868,0.0001,1384199,1.9242519556428306e-05
1166,4791,100.0,5587200,0.05,0.25,55872,0.0001,1384299,2.633585245348513e-05
1166,4791,100.0,5587600,0.05,0.25,55876,0.0001,1384399,0.0009124206844717264
1166,4792,100.0,5588000,0.05,0.25,55880,0.0001,1384499,2.923969441326335e-05
1166,4792,100.0,5588400,0.05,0.26,55884,0.0001,1384599,1.551461173221469e-05
1166,4792,100.0,5588800,0.05,0.26,55888,0.0001,1384699,8.110141061479226e-05
1166,4793,100.0,5589200,0.05,0.26,55892,0.0001,1384799,8.657772559672594e-05
1166,4793,100.0,5589600,0.05,0.26,55896,0.0001,1384899,0.0009224666282534599
1166,4794,100.0,5590000,0.05,0.25,55900,0.0001,1384999,3.956089494749904e-05
1166,4794,100.0,5590400,0.05,0.25,55904,0.0001,1385099,4.775885372509947e-06
1166,4794,100.0,5590800,0.05,0.24,55908,0.0001,1385199,4.175604772171937e-06
1166,4795,100.0,5591200,0.05,0.23,55912,0.0001,1385299,3.9008249586913735e-05
1166,4795,100.0,5591600,0.05,0.23,55916,0.0001,1385399,8.08245204098057e-06
1166,4795,100.0,5592000,0.05,0.24,55920,0.0001,1385499,0.0008644040208309889
1166,4796,100.0,5592400,0.05,0.24,55924,0.0001,1385599,5.548162334889639e-06
1165,4796,100.0,5592800,0.05,0.25,55928,0.0001,1385699,2.2411684312828584e-06
1165,4796,100.0,5593200,0.05,0.23,55932,0.0001,1385799,2.2079046175349504e-05
1165,4797,100.0,5593600,0.05,0.22,55936,0.0001,1385899,1.6156489436980337e-05
1165,4797,100.0,5594000,0.05,0.22,55940,0.0001,1385999,3.682863462017849e-05
1165,4798,100.0,5594400,0.05,0.21,55944,0.0001,1386099,0.0009320519166067243
1165,4798,100.0,5594800,0.05,0.2,55948,0.0001,1386199,8.643817636766471e-06
1165,4798,100.0,5595200,0.05,0.21,55952,0.0001,1386299,6.203459633979946e-05
1165,4799,100.0,5595600,0.05,0.19,55956,0.0001,1386399,1.4100911357672885e-05
1165,4799,100.0,5596000,0.05,0.2,55960,0.0001,1386499,2.29479464906035e-05
1165,4799,100.0,5596400,0.05,0.18,55964,0.0001,1386599,6.734900671290234e-05
1165,4800,100.0,5596800,0.05,0.16,55968,0.0001,1386699,0.0018532398389652371
1165,4800,100.0,5597200,0.05,0.15,55972,0.0001,1386799,2.1491370716830716e-05
1165,4800,100.0,5597600,0.05,0.14,55976,0.0001,1386899,0.00017108491738326848
1165,4801,100.0,5598000,0.05,0.14,55980,0.0001,1386999,2.283523826918099e-05
1165,4801,100.0,5598400,0.05,0.15,55984,0.0001,1387099,5.675483407685533e-05
1165,4802,100.0,5598800,0.05,0.16,55988,0.0001,1387199,2.7097579732071608e-05
1165,4802,100.0,5599200,0.05,0.16,55992,0.0001,1387299,3.2593477499176515e-06
1165,4802,100.0,5599600,0.05,0.16,55996,0.0001,1387399,3.311748878331855e-05
1165,4803,100.0,5600000,0.05,0.17,56000,0.0001,1387499,7.760911830700934e-05
1165,4803,100.0,5600400,0.05,0.17,56004,0.0001,1387599,0.0009646380785852671
1165,4803,100.0,5600800,0.05,0.18,56008,0.0001,1387699,7.711962098255754e-05
1165,4804,100.0,5601200,0.05,0.18,56012,0.0001,1387799,0.0009759588865563273
1165,4804,100.0,5601600,0.05,0.18,56016,0.0001,1387899,4.723525489680469e-05
1165,4804,100.0,5602000,0.05,0.18,56020,0.0001,1387999,1.3793826838082168e-05
1165,4805,100.0,5602400,0.05,0.18,56024,0.0001,1388099,0.000962151971179992
1165,4805,100.0,5602800,0.05,0.18,56028,0.0001,1388199,1.9765626348089427e-05
1165,4806,100.0,5603200,0.05,0.19,56032,0.0001,1388299,0.0009690176229923964
1165,4806,100.0,5603600,0.05,0.2,56036,0.0001,1388399,0.0009714705520309508
1165,4806,100.0,5604000,0.05,0.2,56040,0.0001,1388499,1.4146968169370666e-05
1165,4807,100.0,5604400,0.05,0.19,56044,0.0001,1388599,0.0018266993574798107
1165,4807,100.0,5604800,0.05,0.2,56048,0.0001,1388699,5.524411972146481e-05
1165,4807,100.0,5605200,0.05,0.22,56052,0.0001,1388799,4.7588589950464666e-05
1165,4808,100.0,5605600,0.05,0.22,56056,0.0001,1388899,0.001126021845266223
1165,4808,100.0,5606000,0.05,0.22,56060,0.0001,1388999,0.000947872584220022
1165,4808,100.0,5606400,0.05,0.22,56064,0.0001,1389099,0.0010510643478482962
1165,4809,100.0,5606800,0.05,0.24,56068,0.0001,1389199,0.00013045202649664134
1165,4809,100.0,5607200,0.05,0.26,56072,0.0001,1389299,1.426869221177185e-05
1165,4810,100.0,5607600,0.05,0.28,56076,0.0001,1389399,4.396182703203522e-05
1165,4810,100.0,5608000,0.05,0.27,56080,0.0001,1389499,4.446674574865028e-05
1165,4810,100.0,5608400,0.05,0.28,56084,0.0001,1389599,3.372032369952649e-05
1165,4811,100.0,5608800,0.05,0.29,56088,0.0001,1389699,5.284657527226955e-05
1165,4811,100.0,5609200,0.05,0.29,56092,0.0001,1389799,1.555061862745788e-05
1165,4812,100.0,5609600,0.05,0.3,56096,0.0001,1389899,0.0028034343849867582
1165,4812,100.0,5610000,0.05,0.29,56100,0.0001,1389999,1.353954394289758e-05
1165,4812,100.0,5610400,0.05,0.28,56104,0.0001,1390099,9.80519598670071e-06
1165,4813,100.0,5610800,0.05,0.28,56108,0.0001,1390199,0.0009812313364818692
1165,4813,100.0,5611200,0.05,0.28,56112,0.0001,1390299,2.1683224986190908e-05
1165,4813,100.0,5611600,0.05,0.3,56116,0.0001,1390399,8.553308362024836e-06
1165,4814,100.0,5612000,0.05,0.31,56120,0.0001,1390499,2.6841928047360852e-05
1165,4814,100.0,5612400,0.05,0.3,56124,0.0001,1390599,3.117766755167395e-05
1165,4814,100.0,5612800,0.05,0.29,56128,0.0001,1390699,0.00012994058488402516
1165,4815,100.0,5613200,0.05,0.29,56132,0.0001,1390799,3.721867688000202e-05
1165,4815,100.0,5613600,0.05,0.29,56136,0.0001,1390899,0.0009227089467458427
1165,4816,100.0,5614000,0.05,0.29,56140,0.0001,1390999,7.295871910173446e-05
1165,4816,100.0,5614400,0.05,0.29,56144,0.0001,1391099,1.6378920918214135e-05
1165,4816,100.0,5614800,0.05,0.29,56148,0.0001,1391199,1.8139198800781742e-05
1165,4817,100.0,5615200,0.05,0.27,56152,0.0001,1391299,1.2074863661837298e-05
1165,4817,100.0,5615600,0.05,0.27,56156,0.0001,1391399,2.1143701815162785e-05
1165,4817,100.0,5616000,0.05,0.25,56160,0.0001,1391499,3.2576477678958327e-05
1165,4818,100.0,5616400,0.05,0.26,56164,0.0001,1391599,6.608858529943973e-05
1165,4818,100.0,5616800,0.05,0.24,56168,0.0001,1391699,3.294833732070401e-05
1165,4818,100.0,5617200,0.05,0.23,56172,0.0001,1391799,4.198090027784929e-05
1165,4819,100.0,5617600,0.05,0.21,56176,0.0001,1391899,7.852051203371957e-05
1165,4819,100.0,5618000,0.05,0.21,56180,0.0001,1391999,2.628849324537441e-05
1165,4820,100.0,5618400,0.05,0.19,56184,0.0001,1392099,0.0019140916410833597
1165,4820,100.0,5618800,0.05,0.18,56188,0.0001,1392199,1.5444889868376777e-05
1165,4820,100.0,5619200,0.05,0.17,56192,0.0001,1392299,0.0010316242696717381
1165,4821,100.0,5619600,0.05,0.16,56196,0.0001,1392399,1.2018979759886861e-05
1165,4821,100.0,5620000,0.05,0.17,56200,0.0001,1392499,0.0009553934214636683
1165,4821,100.0,5620400,0.05,0.19,56204,0.0001,1392599,2.75393881565833e-06
1165,4822,100.0,5620800,0.05,0.19,56208,0.0001,1392699,2.4169901735149324e-05
1165,4822,100.0,5621200,0.05,0.19,56212,0.0001,1392799,3.5624951124191284e-05
1165,4822,100.0,5621600,0.05,0.2,56216,0.0001,1392899,9.461295121582225e-05
1165,4823,100.0,5622000,0.05,0.19,56220,0.0001,1392999,4.1106599383056164e-05
1165,4823,100.0,5622400,0.05,0.18,56224,0.0001,1393099,8.78646460478194e-05
1165,4824,100.0,5622800,0.05,0.19,56228,0.0001,1393199,2.4460332497255877e-05
1165,4824,100.0,5623200,0.05,0.18,56232,0.0001,1393299,0.001002553035505116
1165,4824,100.0,5623600,0.05,0.18,56236,0.0001,1393399,3.8454138120869175e-05
1165,4825,100.0,5624000,0.05,0.18,56240,0.0001,1393499,0.0009549131500534713
1165,4825,100.0,5624400,0.05,0.18,56244,0.0001,1393599,9.985869837692007e-06
1165,4825,100.0,5624800,0.05,0.18,56248,0.0001,1393699,1.55987472680863e-05
1165,4826,100.0,5625200,0.05,0.2,56252,0.0001,1393799,0.0009709777077659965
1165,4826,100.0,5625600,0.05,0.21,56256,0.0001,1393899,2.2596075723413378e-05
